Unnamed: 0,key,sentences,,,,,,,,human query+ features,only feature,only human query,without fintuning,,,,,chart,hardness,table_name,vegalite_spec
,2903,How many swimmers have a “win” result?,,,,,,,,1,1,1,1,,,,,Bar,Hard,swimmer,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2903"", ""data"": {""values"": [{""name"": ""Craig Stevens"", ""COUNT_name_"": 3}, {""name"": ""Federico Colbertaldo"", ""COUNT_name_"": 1}, {""name"": ""Grant Hackett"", ""COUNT_name_"": 1}, {""name"": ""Oussama Mellouli"", ""COUNT_name_"": 2}, {""name"": ""Ryan Cochrane"", ""COUNT_name_"": 1}, {""name"": ""Sergiy Fesenko"", ""COUNT_name_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}}}"
,291,What are the weekday frequencies for the three days with the highest maximum wind speeds?,,,,,,,,1,1,1,1,,,,,Bar,Hard,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 291"", ""data"": {""values"": [{""date"": ""Tue"", ""COUNT_date_"": 1}, {""date"": ""Thur"", ""COUNT_date_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
,2943@y_name@ASC,Could you plot a  chart with countries?,,,,,,,,1,1,1,1,,,,,Bar,Medium,artist,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2943@y_name@ASC"", ""data"": {""values"": [{""Country"": ""Fiji"", ""AVG_Age_"": 45}, {""Country"": ""Zimbabwe"", ""AVG_Age_"": 48}, {""Country"": ""United States"", ""AVG_Age_"": 49.6}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Country"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_Age_"", ""type"": ""quantitative""}}}"
,3014@y_name@ASC,"Could you pull the sales details for transactions under $3,000, group them by weekday?",,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,SALES,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3014@y_name@ASC"", ""data"": {""values"": [{""date_of_transaction"": ""Sat"", ""COUNT_date_of_transaction_"": 0}, {""date_of_transaction"": ""Thur"", ""COUNT_date_of_transaction_"": 0}, {""date_of_transaction"": ""Fri"", ""COUNT_date_of_transaction_"": 1}, {""date_of_transaction"": ""Mon"", ""COUNT_date_of_transaction_"": 1}, {""date_of_transaction"": ""Tue"", ""COUNT_date_of_transaction_"": 2}, {""date_of_transaction"": ""Sun"", ""COUNT_date_of_transaction_"": 3}, {""date_of_transaction"": ""Wed"", ""COUNT_date_of_transaction_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_of_transaction"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_of_transaction_"", ""type"": ""quantitative""}}}"
,3046,What's the average number of platforms for each location?,,,,,,,,1,1,1,1,,,,,Bar,Easy,station,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3046"", ""data"": {""values"": [{""Location"": ""Birmingham"", ""AVG_Number_of_Platforms_"": 13}, {""Location"": ""Glasgow"", ""AVG_Number_of_Platforms_"": 17}, {""Location"": ""London"", ""AVG_Number_of_Platforms_"": 14}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Location"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_Number_of_Platforms_"", ""type"": ""quantitative""}}}"
,30@y_name@ASC,"What’s the count of faculty members in each activity, showing the activity names and numbers?",,,,,,,,1,1,1,1,,,,,Bar,Hard,Activity,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 30@y_name@ASC"", ""data"": {""values"": [{""activity_name"": ""Baseball"", ""count_"": 1}, {""activity_name"": ""Kayaking"", ""count_"": 1}, {""activity_name"": ""Soccer"", ""count_"": 1}, {""activity_name"": ""Spelunking"", ""count_"": 2}, {""activity_name"": ""Square Dancing"", ""count_"": 2}, {""activity_name"": ""Volleyball"", ""count_"": 2}, {""activity_name"": ""Canasta"", ""count_"": 3}, {""activity_name"": ""Extreme Canasta"", ""count_"": 3}, {""activity_name"": ""Football"", ""count_"": 3}, {""activity_name"": ""Canoeing"", ""count_"": 4}, {""activity_name"": ""Chess"", ""count_"": 5}, {""activity_name"": ""Mountain Climbing"", ""count_"": 6}, {""activity_name"": ""Crossword Puzzles"", ""count_"": 7}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""activity_name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,3140@x_name@ASC,Could you display a  chart of All_Games and All_Games_Percent?,,,,,,,,0,1,1,1,,,,,Bar,Easy,basketball_match,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3140@x_name@ASC"", ""data"": {""values"": [{""All_Games"": ""21-14"", ""All_Games_Percent"": 0.6}, {""All_Games"": ""24-10"", ""All_Games_Percent"": 0.706}, {""All_Games"": ""28-6"", ""All_Games_Percent"": 0.8240000000000001}, {""All_Games"": ""35-2"", ""All_Games_Percent"": 0.946}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""All_Games"", ""type"": ""nominal""}, ""y"": {""field"": ""All_Games_Percent"", ""type"": ""quantitative""}}}"
,3141@y_name@ASC,Could you show the distribution of All_Road and ACC_Percent?,,,,,,,,1,1,1,1,,,,,Bar,Easy,basketball_match,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3141@y_name@ASC"", ""data"": {""values"": [{""All_Road"": ""4-8"", ""ACC_Percent"": 0.563}, {""All_Road"": ""6-5"", ""ACC_Percent"": 0.625}, {""All_Road"": ""8-2"", ""ACC_Percent"": 0.813}, {""All_Road"": ""13-0"", ""ACC_Percent"": 0.875}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""All_Road"", ""type"": ""nominal""}, ""y"": {""field"": ""ACC_Percent"", ""type"": ""quantitative""}}}"
,3224@x_name@DESC,What’s the number of areas for each appellation?,,,,,,,,1,1,1,1,,,,,Bar,Medium,APPELLATIONS,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3224@x_name@DESC"", ""data"": {""values"": [{""Area"": ""Sierra Foothills"", ""COUNT_Area_"": 5}, {""Area"": ""Santa Cruz Mountains"", ""COUNT_Area_"": 3}, {""Area"": ""North Coast"", ""COUNT_Area_"": 31}, {""Area"": ""Central Valley"", ""COUNT_Area_"": 2}, {""Area"": ""Central Coast"", ""COUNT_Area_"": 14}, {""Area"": ""California"", ""COUNT_Area_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Area"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Area_"", ""type"": ""quantitative""}}}"
,3230,How many wines priced over $100 are there per year?,,,,,,,,1,1,1,1,,,,,Bar,Medium,WINE,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3230"", ""data"": {""values"": [{""Year"": ""2006"", ""COUNT_Year_"": 6}, {""Year"": ""2007"", ""COUNT_Year_"": 13}, {""Year"": ""2008"", ""COUNT_Year_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Year"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Year_"", ""type"": ""quantitative""}}}"
,3274,"What’s the official language of the country where Beatrix is head of state, and how many people speak it?",,,,,,,,1,1,1,1,,,,,Bar,Hard,country,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3274"", ""data"": {""values"": [{""Language"": ""Dutch"", ""COUNT_Language_"": 3}, {""Language"": ""Papiamento"", ""COUNT_Language_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Language"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Language_"", ""type"": ""quantitative""}}}"
,3291,"Could you plot a  chart that shows the count per year, grouping the years into YEAR intervals?",,,,,,,,1,1,1,1,,,,,Bar,Medium,matches,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 3291"", ""data"": {""values"": [{""year"": ""2013"", ""count_year_"": 12}, {""year"": ""2014"", ""count_year_"": 0}, {""year"": ""2015"", ""count_year_"": 0}, {""year"": ""2016"", ""count_year_"": 158}, {""year"": ""2017"", ""count_year_"": 108}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""year"", ""type"": ""nominal""}, ""y"": {""field"": ""count_year_"", ""type"": ""quantitative""}}}"
,330@y_name@ASC,"How many days per year had a minimum dew point lower than any day in zip code 94107, and which zip codes were those?",,,,,,,,1,0,1,1,,,,,Bar,Hard,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 330@y_name@ASC"", ""data"": {""values"": [{""date"": ""2014"", ""COUNT_date_"": 1}, {""date"": ""2013"", ""COUNT_date_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_"", ""type"": ""quantitative""}}}"
,364@y_name@ASC,Could you list each publisher with its number of publications?,,,,,,,,1,1,1,1,,,,,Bar,Medium,publication,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 364@y_name@ASC"", ""data"": {""values"": [{""Publisher"": ""Bertelsmann"", ""COUNT_"": 1}, {""Publisher"": ""Springer Nature"", ""COUNT_"": 1}, {""Publisher"": ""Thomson Reuters"", ""COUNT_"": 1}, {""Publisher"": ""Pearson"", ""COUNT_"": 2}, {""Publisher"": ""Wiley"", ""COUNT_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Publisher"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
,372@y_name@DESC,Could you show a  chart of operating systems with their total counts?,,,,,,,,1,1,1,1,,,,,Bar,Medium,web_client_accelerator,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 372@y_name@DESC"", ""data"": {""values"": [{""Operating_system"": ""Windows, Mac"", ""count_"": 3}, {""Operating_system"": ""Windows"", ""count_"": 3}, {""Operating_system"": ""Unix (Linux, *BSD, Mac OS X, others), Windows"", ""count_"": 2}, {""Operating_system"": ""Windows, except NT and 95"", ""count_"": 1}, {""Operating_system"": ""Windows, Mac, Mobile devices"", ""count_"": 1}, {""Operating_system"": ""Windows, Mac, Linux and Mobile devices"", ""count_"": 1}, {""Operating_system"": ""Windows, Mac and Mobile devices"", ""count_"": 1}, {""Operating_system"": ""Windows, Linux, Mac OS, Symbian, WindowsMobile"", ""count_"": 1}, {""Operating_system"": ""Windows (2000 onwards)"", ""count_"": 1}, {""Operating_system"": ""Unix (Linux, *BSD, Mac OS X, others)"", ""count_"": 1}, {""Operating_system"": ""Appliance (Linux)"", ""count_"": 1}, {""Operating_system"": ""Any system with Java 1.6 VM available"", ""count_"": 1}, {""Operating_system"": ""Any"", ""count_"": 1}, {""Operating_system"": ""Android, Linux, Mac and Windows devices"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Operating_system"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,434@y_name@DESC,Which continents have how many car makers?,,,,,,,,1,1,1,1,,,,,Bar,Hard,CONTINENTS,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 434@y_name@DESC"", ""data"": {""values"": [{""Continent"": ""europe"", ""count_"": 11}, {""Continent"": ""asia"", ""count_"": 7}, {""Continent"": ""america"", ""count_"": 4}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Continent"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,440,How many invoices are issued each year for customers named Astrid Gruber?,,,,,,,,1,1,1,1,,,,,Bar,Hard,CUSTOMER,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 440"", ""data"": {""values"": [{""InvoiceDate"": ""2009"", ""COUNT_InvoiceDate_"": 1}, {""InvoiceDate"": ""2010"", ""COUNT_InvoiceDate_"": 2}, {""InvoiceDate"": ""2012"", ""COUNT_InvoiceDate_"": 3}, {""InvoiceDate"": ""2013"", ""COUNT_InvoiceDate_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""InvoiceDate"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_InvoiceDate_"", ""type"": ""quantitative""}}}"
,445@x_name@ASC,Which directors have how many films each.,,,,,,,,1,1,1,1,,,,,Bar,Medium,film,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 445@x_name@ASC"", ""data"": {""values"": [{""Directed_by"": ""Bill Schreiner"", ""count_"": 4}, {""Directed_by"": ""Jesus Salvador Treviño"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Directed_by"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,451,What's the average price of each film?,,,,,,,,1,1,1,1,,,,,Bar,Medium,schedule,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 451"", ""data"": {""values"": [{""Title"": ""The Case of the Bermuda Triangle"", ""AVG_Price_"": 9.99}, {""Title"": ""The Case of the Mystery Weekend"", ""AVG_Price_"": 12.99}, {""Title"": ""The Case of the Piggy Banker"", ""AVG_Price_"": 12.99}, {""Title"": ""The Case of the Smart Dummy"", ""AVG_Price_"": 12.99}, {""Title"": ""The Case: Off the Record"", ""AVG_Price_"": 8.99}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Title"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_Price_"", ""type"": ""quantitative""}}}"
,543@x_name@DESC,How many locations does each school have?,,,,,,,,1,1,1,1,,,,,Bar,Medium,department,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 543@x_name@DESC"", ""data"": {""values"": [{""SCHOOL_CODE"": ""BUS"", ""count_DISTINCT_dept_address_"": 4}, {""SCHOOL_CODE"": ""A&SCI"", ""count_DISTINCT_dept_address_"": 7}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""SCHOOL_CODE"", ""type"": ""nominal""}, ""y"": {""field"": ""count_DISTINCT_dept_address_"", ""type"": ""quantitative""}}}"
,551,How many professors in office DRE 102 were hired on each weekday?,,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,employee,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 551"", ""data"": {""values"": [{""EMP_HIREDATE"": ""Mon"", ""COUNT_EMP_HIREDATE_"": 0}, {""EMP_HIREDATE"": ""Tue"", ""COUNT_EMP_HIREDATE_"": 0}, {""EMP_HIREDATE"": ""Wed"", ""COUNT_EMP_HIREDATE_"": 0}, {""EMP_HIREDATE"": ""Thur"", ""COUNT_EMP_HIREDATE_"": 0}, {""EMP_HIREDATE"": ""Fri"", ""COUNT_EMP_HIREDATE_"": 1}, {""EMP_HIREDATE"": ""Sat"", ""COUNT_EMP_HIREDATE_"": 1}, {""EMP_HIREDATE"": ""Sun"", ""COUNT_EMP_HIREDATE_"": 0}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""EMP_HIREDATE"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_EMP_HIREDATE_"", ""type"": ""quantitative""}}}"
,580@x_name@DESC,What’s the total number of people in each classroom?,,,,,,,,1,1,1,1,,,,,Bar,Medium,CLASS,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 580@x_name@DESC"", ""data"": {""values"": [{""CLASS_ROOM"": ""KLR211"", ""count_"": 1}, {""CLASS_ROOM"": ""KLR209"", ""count_"": 3}, {""CLASS_ROOM"": ""KLR200"", ""count_"": 4}, {""CLASS_ROOM"": ""BUS311"", ""count_"": 2}, {""CLASS_ROOM"": ""BUS252"", ""count_"": 2}, {""CLASS_ROOM"": ""BUS200"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""CLASS_ROOM"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,620@x_name@ASC,Which buildings have how many rooms with a capacity over 50?,,,,,,,,1,1,1,1,,,,,Bar,Hard,classroom,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 620@x_name@ASC"", ""data"": {""values"": [{""building"": ""Garfield"", ""count_"": 1}, {""building"": ""Gates"", ""count_"": 1}, {""building"": ""Lambeau"", ""count_"": 1}, {""building"": ""Nassau"", ""count_"": 1}, {""building"": ""Painter"", ""count_"": 1}, {""building"": ""Rathbone"", ""count_"": 1}, {""building"": ""Saucon"", ""count_"": 1}, {""building"": ""Stabler"", ""count_"": 1}, {""building"": ""Taylor"", ""count_"": 2}, {""building"": ""Whitman"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""building"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,621@y_name@ASC,What’s the total number of credits each department offers?,,,,,,,,1,1,1,1,,,,,Bar,Medium,course,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 621@y_name@ASC"", ""data"": {""values"": [{""dept_name"": ""Marketing"", ""sum_credits_"": 20}, {""dept_name"": ""Statistics"", ""sum_credits_"": 21}, {""dept_name"": ""Biology"", ""sum_credits_"": 23}, {""dept_name"": ""Pol. Sci."", ""sum_credits_"": 23}, {""dept_name"": ""Elec. Eng."", ""sum_credits_"": 28}, {""dept_name"": ""English"", ""sum_credits_"": 28}, {""dept_name"": ""History"", ""sum_credits_"": 29}, {""dept_name"": ""Athletics"", ""sum_credits_"": 30}, {""dept_name"": ""Geology"", ""sum_credits_"": 33}, {""dept_name"": ""Civil Eng."", ""sum_credits_"": 34}, {""dept_name"": ""Math"", ""sum_credits_"": 34}, {""dept_name"": ""Astronomy"", ""sum_credits_"": 37}, {""dept_name"": ""Comp. Sci."", ""sum_credits_"": 37}, {""dept_name"": ""Languages"", ""sum_credits_"": 37}, {""dept_name"": ""Physics"", ""sum_credits_"": 38}, {""dept_name"": ""Accounting"", ""sum_credits_"": 40}, {""dept_name"": ""Mech. Eng."", ""sum_credits_"": 40}, {""dept_name"": ""Psychology"", ""sum_credits_"": 44}, {""dept_name"": ""Finance"", ""sum_credits_"": 49}, {""dept_name"": ""Cybernetics"", ""sum_credits_"": 67}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""sum_credits_"", ""type"": ""quantitative""}}}"
,624@y_name@ASC,What's the average room capacity for each building?,,,,,,,,1,1,1,1,,,,,Bar,Medium,classroom,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 624@y_name@ASC"", ""data"": {""values"": [{""building"": ""Lamberton"", ""avg_capacity_"": 10}, {""building"": ""Chandler"", ""avg_capacity_"": 10.5}, {""building"": ""Power"", ""avg_capacity_"": 11}, {""building"": ""Bronfman"", ""avg_capacity_"": 12}, {""building"": ""Drown"", ""avg_capacity_"": 18}, {""building"": ""Main"", ""avg_capacity_"": 26}, {""building"": ""Fairchild"", ""avg_capacity_"": 27}, {""building"": ""Polya"", ""avg_capacity_"": 28}, {""building"": ""Grace"", ""avg_capacity_"": 34}, {""building"": ""Alumni"", ""avg_capacity_"": 36.5}, {""building"": ""Gates"", ""avg_capacity_"": 37.5}, {""building"": ""Saucon"", ""avg_capacity_"": 49.33333333333334}, {""building"": ""Lambeau"", ""avg_capacity_"": 51}, {""building"": ""Garfield"", ""avg_capacity_"": 59}, {""building"": ""Rathbone"", ""avg_capacity_"": 60}, {""building"": ""Whitman"", ""avg_capacity_"": 76}, {""building"": ""Nassau"", ""avg_capacity_"": 92}, {""building"": ""Taylor"", ""avg_capacity_"": 93}, {""building"": ""Painter"", ""avg_capacity_"": 97}, {""building"": ""Stabler"", ""avg_capacity_"": 113}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""building"", ""type"": ""nominal""}, ""y"": {""field"": ""avg_capacity_"", ""type"": ""quantitative""}}}"
,64,What are the apartment type codes and how many apartments correspond to each?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Apartments,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 64"", ""data"": {""values"": [{""apt_type_code"": ""Studio"", ""COUNT_"": 4}, {""apt_type_code"": ""Duplex"", ""COUNT_"": 5}, {""apt_type_code"": ""Flat"", ""COUNT_"": 6}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""apt_type_code"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
,793,"How many documents are stored, grouped by the day of the week?",,,,,,,,1,1,1,1,,,,,Bar,Medium,All_documents,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 793"", ""data"": {""values"": [{""Date_Stored"": ""Mon"", ""COUNT_Date_Stored_"": 3}, {""Date_Stored"": ""Tue"", ""COUNT_Date_Stored_"": 7}, {""Date_Stored"": ""Wed"", ""COUNT_Date_Stored_"": 0}, {""Date_Stored"": ""Thur"", ""COUNT_Date_Stored_"": 1}, {""Date_Stored"": ""Fri"", ""COUNT_Date_Stored_"": 0}, {""Date_Stored"": ""Sat"", ""COUNT_Date_Stored_"": 0}, {""Date_Stored"": ""Sun"", ""COUNT_Date_Stored_"": 4}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Date_Stored"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Date_Stored_"", ""type"": ""quantitative""}}}"
